Date,GD,ITA,LMT,NOC,RTX
2021-07-20,173.33749389648438,101.80583953857422,335.9979248046875,334.52142333984375,76.53239440917969
2021-07-21,174.81536865234375,103.47005462646484,336.8025817871094,335.9061279296875,78.13883972167969
2021-07-22,173.84837341308594,102.63314819335938,335.9537048339844,333.86163330078125,77.45293426513672
2021-07-23,175.025146484375,102.95057678222656,336.6964416503906,335.7667236328125,77.44390106201172
2021-07-26,175.0799102783203,103.4508285522461,325.4487609863281,332.93231201171875,77.57025909423828
2021-07-27,177.02301025390625,103.68168640136719,331.35552978515625,336.5937194824219,79.61895751953125
2021-07-28,178.35488891601562,104.72064208984375,329.65777587890625,334.6514587402344,78.6983871459961
2021-07-29,180.75411987304688,105.05732727050781,329.47210693359375,339.8092346191406,79.10452270507812
2021-07-30,178.8292694091797,103.86447143554688,328.6497802734375,337.35577392578125,78.4727554321289
2021-08-02,178.64686584472656,103.55663299560547,325.6698303222656,336.2591857910156,78.16590881347656
2021-08-03,180.00608825683594,104.43203735351562,326.686767578125,338.6753845214844,79.39332580566406
2021-08-04,178.68328857421875,102.25798034667969,319.7807312011719,331.99371337890625,77.45293426513672
2021-08-05,179.43136596679688,103.4219741821289,319.0202941894531,333.3597717285156,78.40959930419922
2021-08-06,181.61166381835938,104.31661224365234,320.143310546875,336.5101623535156,79.0413589477539
2021-08-09,179.93310546875,103.83562469482422,319.2501525878906,335.4692687988281,78.59008026123047
2021-08-10,181.55690002441406,104.48013305664062,320.311279296875,337.039794921875,79.10452270507812
2021-08-11,183.08038330078125,105.48059844970703,321.24859619140625,340.21807861328125,79.97992706298828
2021-08-12,181.69371032714844,104.70137786865234,318.1094665527344,338.1363830566406,79.40234375
2021-08-13,180.9639434814453,103.60475158691406,316.5443420410156,337.439453125,78.7435073852539
2021-08-16,182.87059020996094,103.19110107421875,318.5516052246094,342.5599060058594,78.64424133300781
2021-08-17,181.8306121826172,102.11368560791016,319.7453918457031,342.5691833496094,78.16590881347656
2021-08-18,179.5316925048828,101.09398651123047,315.32415771484375,337.48590087890625,77.14608001708984
